Name,Image-path,Result,Pattern list
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/generali,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/generali.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/gig,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/gig.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/glencore,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/glencore.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/global-sei,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/global-sei.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/global,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/global.png,True,['Obstruction']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/gm,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/gm.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/goldmansachs,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/goldmansachs.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/gpc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/gpc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/gree,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/gree.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/group,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/group.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/groupe-elo,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/groupe-elo.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/groupebpce,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/groupebpce.png,True,['Obstruction']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/groupelaposte,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/groupelaposte.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/grupoacs,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/grupoacs.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/gscaltex,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/gscaltex.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/gsk,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/gsk.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/hailiang,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/hailiang.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/hanwhacorp,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/hanwhacorp.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/hbisco,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/hbisco.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/hcahealthcare,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/hcahealthcare.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/hd,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/hd.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/heraeus,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/heraeus.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/hitachi,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/hitachi.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/holcim,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/holcim.png,True,"['Interference', 'Sneaking']"
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/home,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/home.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/homedepot,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/homedepot.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/honeywell,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/honeywell.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/hp,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/hp.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/hsbc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/hsbc.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/huawei,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/huawei.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/humana,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/humana.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/iberdrola,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/iberdrola.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ibm,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ibm.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/icbc-ltd,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/icbc-ltd.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/inditex,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/inditex.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ing,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ing.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ingka,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ingka.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/intel,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/intel.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/investorab,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/investorab.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/investors,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/investors.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/iocl,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/iocl.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/itau,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/itau.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/itochu,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/itochu.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/japanpost,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/japanpost.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/jardines,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/jardines.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/jd,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/jd.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/jfe-holdings,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/jfe-holdings.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/jnj,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/jnj.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/jpmorganchase,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/jpmorganchase.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/kddi,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/kddi.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/kepco,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/kepco.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/kia,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/kia.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/kuehne-nagel,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/kuehne-nagel.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ldc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ldc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ldjt,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ldjt.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/legalandgeneralgroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/legalandgeneralgroup.png,True,['Obstruction']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/lenovo,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/lenovo.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/lg,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/lg.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/lgchem,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/lgchem.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/libertymutual,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/libertymutual.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/licindia,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/licindia.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/linde,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/linde.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/lloydsbankinggroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/lloydsbankinggroup.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/lockheedmartin,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/lockheedmartin.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/longfor,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/longfor.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/loreal,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/loreal.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/lowes,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/lowes.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/lukoil,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/lukoil.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/lyondellbasell,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/lyondellbasell.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/magna,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/magna.png,True,"['Interference', 'Sneaking']"
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/manulife,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/manulife.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/marathonpetroleum,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/marathonpetroleum.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/marubeni,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/marubeni.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/massmutual,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/massmutual.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mckesson,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mckesson.png,True,"['Interference', 'Sneaking']"
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/medipal,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/medipal.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/medtronic,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/medtronic.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/meijiyasuda,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/meijiyasuda.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mercadona,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mercadona.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/merck,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/merck.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/metlife,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/metlife.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/metroag,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/metroag.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mhi,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mhi.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mi,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mi.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/microsoft,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/microsoft.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/midea-group,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/midea-group.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/migros,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/migros.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/minmetals,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/minmetals.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mitsubishichem-hd,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mitsubishichem-hd.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mitsubishicorp,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mitsubishicorp.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mitsubishielectric,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mitsubishielectric.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mitsui,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mitsui.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mizuhogroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mizuhogroup.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mondelezinternational,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mondelezinternational.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ms-ad-hd,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ms-ad-hd.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/mufg,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/mufg.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/nationwide,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/nationwide.png,True,['Obstruction']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/nestle,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/nestle.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/netflix,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/netflix.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/newchinalife,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/newchinalife.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/newyorklife,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/newyorklife.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/nike,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/nike.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/nipponsteel,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/nipponsteel.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/nissan-global,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/nissan-global.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/northropgrumman,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/northropgrumman.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/northwesternmutual,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/northwesternmutual.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/novartis,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/novartis.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/nucor,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/nucor.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/olamgroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/olamgroup.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/omv,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/omv.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/oracle,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/oracle.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/orange,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/orange.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/orlen,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/orlen.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/paramount,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/paramount.png,True,['Interference']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/pemex,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/pemex.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/pepsico,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/pepsico.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/petrobras,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/petrobras.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/petronas,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/petronas.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/pfgc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/pfgc.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/pfizer,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/pfizer.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/pg,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/pg.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/phillips66,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/phillips66.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/phoenixgroup,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/phoenixgroup.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/picc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/picc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/plains,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/plains.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/pmi,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/pmi.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/posco,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/posco.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/posteitaliane,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/posteitaliane.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/powercorporation,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/powercorporation.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/progressive,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/progressive.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/prudential,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/prudential.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/pttplc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/pttplc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/publix,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/publix.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/qualcomm,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/qualcomm.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/quantatw,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/quantatw.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/raizen,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/raizen.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/randstad,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/randstad.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/rbc,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/rbc.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/repsol,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/repsol.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/ril,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/ril.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/riotinto,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/riotinto.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/roche,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/roche.png,True,['Sneaking']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/rosneft,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/rosneft.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/rtx,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/rtx.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/rwe,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/rwe.png,True,['Unknown']
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/saicmotor,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/saicmotor.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/saint-gobain,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/saint-gobain.png,True,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/samsung,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/samsung.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/samsunglife,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/samsunglife.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sanofi,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sanofi.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/santander,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/santander.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sap,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sap.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sberbank,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sberbank.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/sbi,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/sbi.png,False,[]
C:/users/thoma/documents/thesis_new/thesis/data acqusition/screenshots/scg,C:/Users/thoma/Documents/Thesis_new/Thesis/Data acqusition/Screenshots/scg.png,False,[]
